subject_number,condition,group,time_f1,time_f2,time_f3,time_f4,time_f5,time_f6,time_f7,time_f8,time_f9,time_f10,time_f11,time_f12,time_f13,time_f14,time_f15,time_f16,time_f17,time_f18,time_f19,time_f20,time_f21,time_f22,time_f23,time_f24,time_f25,time_f26,time_f27,time_f28,time_f29,time_f30,time_f31,time_f32,time_f33,time_f34,time_f35,time_f36,time_f37,time_f38,time_f39,time_f40,time_f41,time_f42,time_f43,time_f44,time_f45,time_f46,time_f47,time_f48,time_f49,time_f50,time_f51,time_f52,time_f53,time_f54,time_f55,time_f56,freq_f1,freq_f2,freq_f3,freq_f4,freq_f5,freq_f6,freq_f7,freq_f8,freq_f9,freq_f10,freq_f11,freq_f12,freq_f13,freq_f14,freq_f15,freq_f16,freq_f17,freq_f18,freq_f19,freq_f20,freq_f21,freq_f22,freq_f23,freq_f24,freq_f25,freq_f26,freq_f27,freq_f28,freq_f29,freq_f30,freq_f31,freq_f32,freq_f33,freq_f34,freq_f35,freq_f36,freq_f37,freq_f38,freq_f39,freq_f40,freq_f41,freq_f42,freq_f43,freq_f44,freq_f45,freq_f46,freq_f47,freq_f48,msc_f1,msc_f2,msc_f3,msc_f4,msc_f5,msc_f6,msc_f7,msc_f8,msc_f9,msc_f10,msc_f11,msc_f12,msc_f13,msc_f14,msc_f15,msc_f16,msc_f17,msc_f18,msc_f19,msc_f20,msc_f21,msc_f22,msc_f23,msc_f24,msc_f25,msc_f26,msc_f27,msc_f28
8,Curv_CCW,0,0.06482,0.06561,0.0001,4.30424,0.0,0.676,11.53459,0.06488,0.06562,0.0001,4.30549,0.0,0.685,11.001,0.06504,0.06589,0.00011,4.34186,0.0,0.661,11.70908,0.06548,0.06628,0.00011,4.39299,0.0,0.636,11.21956,0.06456,0.0654,0.00011,4.27767,0.0,0.636,11.44098,0.06427,0.06507,0.0001,4.23449,0.0,0.667,11.43297,0.06467,0.06548,0.0001,4.28702,0.0,0.65,11.3223,0.06476,0.06554,0.0001,4.29562,0.0,0.679,11.36479,253.13381,246.09375,468.75,0.0,3e-05,0.0817,250.906,253.90625,62.5,0.0,2e-05,0.09661,244.25134,246.09375,441.40625,0.0,3e-05,0.09839,246.2064,242.1875,210.9375,0.0,3e-05,0.06976,234.74747,226.5625,199.21875,0.0,3e-05,0.11781,246.35652,242.1875,363.28125,0.0,3e-05,0.08478,248.55427,250.0,11.71875,0.0,3e-05,0.09791,257.05275,253.90625,136.71875,0.0,3e-05,0.06963,0.30589,0.31811,0.34312,0.35273,0.32247,0.32949,0.34493,0.3518,0.33473,0.33699,0.31068,0.33022,0.33657,0.35723,0.30794,0.35201,0.36621,0.33915,0.3447,0.34435,0.36834,0.34892,0.31492,0.3291,0.35556,0.33588,0.34504,0.359
8,Curv_CCW,0,0.06736,0.06812,0.0001,4.64062,0.0,0.661,11.43102,0.06761,0.06836,0.0001,4.67273,0.0,0.664,11.28619,0.06813,0.06889,0.0001,4.74533,0.0,0.655,11.59159,0.06756,0.06826,0.0001,4.65981,0.0,0.64,10.60892,0.06723,0.068,0.0001,4.62338,0.0,0.638,11.36217,0.06726,0.06801,0.0001,4.6258,0.0,0.677,11.09858,0.0676,0.06834,0.0001,4.67058,0.0,0.67,11.26822,0.06763,0.06838,0.0001,4.67543,0.0,0.684,11.12009,249.44893,238.28125,222.65625,0.0,2e-05,0.08025,253.03747,250.0,222.65625,0.0,2e-05,0.07901,262.73759,257.8125,324.21875,0.0,3e-05,0.06221,241.16986,222.65625,132.8125,0.0,3e-05,0.08052,250.41776,238.28125,425.78125,0.0,3e-05,0.07894,244.16869,238.28125,167.96875,0.0,3e-05,0.10018,258.29023,281.25,54.6875,0.0,2e-05,0.08286,252.71702,250.0,355.46875,0.0,2e-05,0.07782,0.33365,0.33874,0.34014,0.34314,0.34711,0.32841,0.34538,0.32639,0.32791,0.32498,0.35074,0.36076,0.29202,0.36171,0.34158,0.37043,0.32369,0.3582,0.35551,0.36878,0.33658,0.34278,0.3233,0.33492,0.34156,0.34656,0.32335,0.33919
8,Curv_CCW,0,0.07002,0.07075,0.0001,5.00508,0.0,0.654,11.38587,0.07025,0.07095,0.0001,5.03344,0.0,0.693,11.52245,0.07034,0.07101,0.0001,5.04292,0.0,0.657,11.18631,0.06974,0.07046,0.0001,4.96474,0.0,0.668,11.02434,0.06976,0.07052,0.00011,4.97333,0.0,0.653,11.61136,0.07013,0.07082,0.0001,5.01596,0.0,0.681,11.20896,0.07015,0.07083,0.0001,5.01688,0.0,0.666,11.10523,0.06974,0.07044,0.0001,4.96181,0.0,0.698,11.00499,247.59622,253.90625,300.78125,0.0,2e-05,0.08489,263.87373,269.53125,421.875,0.0,3e-05,0.08111,256.78754,253.90625,144.53125,0.0,2e-05,0.07437,240.82791,230.46875,132.8125,0.0,2e-05,0.10006,258.74578,253.90625,132.8125,0.0,3e-05,0.06444,250.53902,257.8125,97.65625,0.0,2e-05,0.08437,256.52449,265.625,367.1875,0.0,2e-05,0.07297,246.44722,238.28125,382.8125,0.0,2e-05,0.1015,0.3296,0.35308,0.36636,0.36966,0.3202,0.33716,0.35294,0.34032,0.32383,0.29909,0.36733,0.3296,0.32835,0.34861,0.32815,0.3144,0.32774,0.34484,0.32546,0.31782,0.30968,0.32727,0.31861,0.34815,0.34325,0.34753,0.35468,0.36735
8,Curv_CCW,0,0.07249,0.07317,0.0001,5.35357,0.0,0.675,11.28049,0.07272,0.07338,0.0001,5.38409,0.0,0.68,11.14235,0.07248,0.07319,0.0001,5.35652,0.0,0.664,11.62435,0.07267,0.0734,0.00011,5.38687,0.0,0.676,11.55092,0.07226,0.07296,0.0001,5.32363,0.0,0.67,11.31887,0.07204,0.07275,0.0001,5.29314,0.0,0.682,11.58365,0.07195,0.07262,0.0001,5.27385,0.0,0.667,11.28565,0.07197,0.07268,0.0001,5.28193,0.0,0.698,11.48023,252.91808,257.8125,312.5,0.0,2e-05,0.09919,269.25253,277.34375,425.78125,0.0,2e-05,0.06747,258.72287,257.8125,183.59375,0.0,3e-05,0.06698,249.95892,265.625,371.09375,0.0,3e-05,0.09085,259.41875,265.625,15.625,0.0,3e-05,0.06851,250.77185,261.71875,27.34375,0.0,3e-05,0.09352,261.18548,277.34375,445.3125,0.0,2e-05,0.08609,260.57512,269.53125,386.71875,0.0,2e-05,0.08416,0.32992,0.30145,0.33846,0.3249,0.3672,0.3658,0.32727,0.3482,0.38972,0.34979,0.36357,0.35978,0.3277,0.35675,0.35995,0.35798,0.3433,0.32226,0.33794,0.34644,0.32679,0.356,0.32236,0.32772,0.37385,0.34812,0.36617,0.3396
8,Curv_CCW,0,0.07498,0.07563,0.0001,5.72043,0.0,0.663,11.13503,0.07528,0.07596,0.0001,5.76964,0.0,0.643,11.15459,0.07528,0.07598,0.00011,5.77365,0.0,0.663,11.4793,0.07564,0.07629,0.0001,5.82076,0.0,0.68,11.18689,0.07479,0.07546,0.0001,5.69397,0.0,0.67,11.26339,0.07497,0.07569,0.00011,5.72865,0.0,0.677,11.68318,0.0747,0.07535,0.0001,5.677,0.0,0.677,11.37532,0.07469,0.07543,0.00011,5.68912,0.0,0.681,11.72386,255.11376,261.71875,394.53125,0.0,2e-05,0.08967,240.89933,234.375,89.84375,0.0,3e-05,0.06579,252.86514,250.0,476.5625,0.0,3e-05,0.08467,251.87019,265.625,27.34375,0.0,2e-05,0.09638,265.00935,269.53125,445.3125,0.0,3e-05,0.06444,260.87926,269.53125,460.9375,0.0,3e-05,0.07873,257.55661,265.625,421.875,0.0,3e-05,0.07522,253.14228,253.90625,410.15625,0.0,3e-05,0.07261,0.32337,0.32626,0.34576,0.3275,0.36381,0.34987,0.37823,0.32761,0.33182,0.34327,0.3671,0.32796,0.35296,0.33777,0.34284,0.36121,0.32417,0.3059,0.33753,0.36648,0.36246,0.34097,0.37184,0.35563,0.35266,0.34247,0.35937,0.36732
8,Curv_CCW,0,0.07761,0.07832,0.00011,6.13366,0.0,0.665,11.60725,0.07734,0.07799,0.0001,6.08248,0.0,0.655,11.10041,0.07748,0.07812,0.0001,6.10271,0.0,0.665,11.35845,0.07813,0.07876,0.0001,6.20302,0.0,0.68,11.30823,0.07757,0.07828,0.00011,6.12758,0.0,0.67,11.59553,0.07773,0.07837,0.0001,6.14134,0.0,0.661,11.15998,0.07746,0.07811,0.0001,6.1013,0.0,0.653,11.29489,0.07732,0.07801,0.00011,6.08633,0.0,0.688,11.5682,245.57191,242.1875,144.53125,0.0,3e-05,0.07391,237.07023,230.46875,105.46875,0.0,3e-05,0.06992,244.26594,246.09375,27.34375,0.0,3e-05,0.12333,247.36959,253.90625,218.75,0.0,3e-05,0.09927,254.67733,253.90625,375.0,0.0,3e-05,0.06829,257.3421,250.0,460.9375,0.0,3e-05,0.08319,247.06659,250.0,82.03125,0.0,3e-05,0.07062,255.00706,246.09375,128.90625,0.0,3e-05,0.07458,0.34158,0.34714,0.32973,0.34491,0.33504,0.34452,0.33884,0.36714,0.33373,0.34414,0.34264,0.33611,0.3106,0.37023,0.32493,0.32337,0.31844,0.31296,0.33901,0.3396,0.32623,0.33947,0.34665,0.31112,0.34273,0.33641,0.36393,0.3443
8,Curv_CCW,0,0.08017,0.08088,0.00011,6.54167,0.0,0.654,11.78892,0.08003,0.08063,0.0001,6.50114,0.0,0.667,11.01657,0.07966,0.0803,0.0001,6.44803,0.0,0.673,11.60486,0.08025,0.08089,0.0001,6.54307,0.0,0.68,11.38997,0.08023,0.08093,0.00011,6.54951,0.0,0.675,11.77949,0.07987,0.08047,0.0001,6.47561,0.0,0.65,10.78917,0.08011,0.08076,0.0001,6.52156,0.0,0.641,11.38355,0.07999,0.08061,0.0001,6.49829,0.0,0.677,11.29595,245.89303,242.1875,144.53125,0.0,3e-05,0.06967,252.10917,253.90625,363.28125,0.0,2e-05,0.0762,253.05603,265.625,136.71875,0.0,3e-05,0.09037,244.75909,253.90625,261.71875,0.0,3e-05,0.10142,244.31966,234.375,226.5625,0.0,3e-05,0.09601,245.71894,230.46875,171.875,0.0,2e-05,0.08598,251.35548,257.8125,281.25,0.0,2e-05,0.06581,256.2878,253.90625,191.40625,0.0,2e-05,0.08222,0.34901,0.35217,0.33486,0.37307,0.33576,0.36118,0.34746,0.33067,0.32395,0.35062,0.32398,0.34944,0.36492,0.3524,0.35159,0.33746,0.34147,0.32657,0.34678,0.33823,0.32383,0.32998,0.33607,0.31636,0.33346,0.35017,0.33756,0.33473
8,Curv_CCW,0,0.08265,0.08331,0.00011,6.94003,0.0,0.636,11.48032,0.08255,0.08314,0.0001,6.91163,0.0,0.658,11.39978,0.0822,0.08286,0.00011,6.86567,0.0,0.66,11.87472,0.08249,0.0831,0.0001,6.90558,0.0,0.665,11.30454,0.08281,0.08346,0.00011,6.96602,0.0,0.669,11.40748,0.08179,0.0824,0.0001,6.78997,0.0,0.653,11.04345,0.08285,0.08344,0.0001,6.96156,0.0,0.644,11.11953,0.08244,0.08306,0.0001,6.89941,0.0,0.647,11.37855,256.36147,238.28125,199.21875,0.0,3e-05,0.05657,256.41991,269.53125,414.0625,0.0,2e-05,0.07715,251.16995,257.8125,136.71875,0.0,3e-05,0.08322,243.34108,242.1875,242.1875,0.0,2e-05,0.09507,248.45236,242.1875,191.40625,0.0,3e-05,0.06669,244.81357,226.5625,183.59375,0.0,3e-05,0.07536,249.22909,261.71875,281.25,0.0,2e-05,0.07715,247.30613,250.0,457.03125,0.0,3e-05,0.09555,0.3298,0.3558,0.34203,0.30779,0.33971,0.33765,0.33334,0.34192,0.32197,0.34582,0.36918,0.35982,0.30907,0.32034,0.37409,0.32671,0.33751,0.33593,0.33923,0.32845,0.35367,0.33906,0.35503,0.33968,0.32103,0.30654,0.33577,0.32253
8,Curv_CCW,0,0.08515,0.08574,0.0001,7.35099,0.0,0.663,11.20652,0.08453,0.08517,0.00011,7.25392,0.0,0.662,11.80804,0.0847,0.0853,0.0001,7.27644,0.0,0.655,11.65056,0.08518,0.08578,0.0001,7.35845,0.0,0.656,11.55411,0.08491,0.08549,0.0001,7.30778,0.0,0.661,10.88333,0.08441,0.08505,0.00011,7.23285,0.0,0.667,11.26805,0.08532,0.08586,9e-05,7.37148,0.0,0.665,10.62584,0.08431,0.08491,0.0001,7.2101,0.0,0.663,11.33116,259.32167,265.625,324.21875,0.0,2e-05,0.08308,250.91882,253.90625,390.625,0.0,3e-05,0.09362,264.35461,273.4375,23.4375,0.0,3e-05,0.07691,267.94937,273.4375,304.6875,0.0,3e-05,0.05105,242.20283,246.09375,70.3125,0.0,2e-05,0.08973,242.89534,230.46875,15.625,0.0,3e-05,0.07613,251.36971,257.8125,269.53125,0.0,2e-05,0.08193,246.01445,242.1875,386.71875,0.0,3e-05,0.07587,0.38172,0.37164,0.36116,0.34322,0.33153,0.32399,0.32228,0.34255,0.3607,0.36773,0.33201,0.33921,0.33734,0.32538,0.35326,0.34076,0.36243,0.34389,0.35486,0.35312,0.3587,0.34117,0.33084,0.33443,0.3553,0.37314,0.35527,0.33817
8,Curv_CCW,0,0.08745,0.088,0.0001,7.74389,0.0,0.684,11.22578,0.0874,0.08803,0.00011,7.75005,0.0,0.663,11.36939,0.0874,0.08795,0.0001,7.7351,0.0,0.659,10.95381,0.08808,0.08864,0.0001,7.85714,0.0,0.668,10.97077,0.08768,0.08826,0.0001,7.78967,0.0,0.654,11.09955,0.08721,0.08783,0.00011,7.71398,0.0,0.675,11.33932,0.08755,0.08809,9e-05,7.75977,0.0,0.667,10.67464,0.08683,0.08741,0.0001,7.64018,0.0,0.677,11.1654,252.71092,257.8125,214.84375,0.0,3e-05,0.08433,240.3375,222.65625,367.1875,0.0,3e-05,0.09372,253.75631,269.53125,140.625,0.0,2e-05,0.09044,245.33563,238.28125,414.0625,0.0,2e-05,0.09038,252.71705,261.71875,316.40625,0.0,3e-05,0.08141,245.63803,242.1875,132.8125,0.0,3e-05,0.07575,240.77863,234.375,257.8125,0.0,2e-05,0.0907,253.64,246.09375,421.875,0.0,2e-05,0.0886,0.30285,0.34527,0.34202,0.33,0.29699,0.33882,0.33835,0.35528,0.32856,0.37806,0.35811,0.35728,0.33559,0.34879,0.38122,0.31775,0.31834,0.37449,0.33689,0.31463,0.37861,0.34704,0.32537,0.335,0.34117,0.34372,0.34222,0.34517
8,Curv_CCW,0,0.09032,0.09089,0.0001,8.2605,0.0,0.666,11.33592,0.09033,0.09092,0.00011,8.26565,0.0,0.663,11.29237,0.08993,0.09046,0.0001,8.18341,0.0,0.663,10.7761,0.09063,0.09116,0.0001,8.31086,0.0,0.678,10.72558,0.09077,0.09133,0.0001,8.34035,0.0,0.657,11.42991,0.0896,0.09018,0.0001,8.13306,0.0,0.657,11.40711,0.09025,0.0908,0.0001,8.24536,0.0,0.656,11.04721,0.09005,0.09062,0.0001,8.21188,0.0,0.681,11.35553,245.2036,234.375,62.5,0.0,3e-05,0.08488,245.89964,242.1875,27.34375,0.0,3e-05,0.08391,249.71669,246.09375,371.09375,0.0,2e-05,0.0956,239.64973,238.28125,437.5,0.0,2e-05,0.10132,259.64657,273.4375,367.1875,0.0,3e-05,0.06745,254.78607,269.53125,312.5,0.0,3e-05,0.07191,243.08888,234.375,195.3125,0.0,2e-05,0.08656,255.83399,261.71875,363.28125,0.0,3e-05,0.08705,0.35412,0.34572,0.34762,0.3486,0.35276,0.35546,0.32758,0.35022,0.34393,0.35791,0.34575,0.3232,0.33048,0.33317,0.35736,0.3281,0.33494,0.32261,0.35066,0.34239,0.35984,0.33683,0.34783,0.3291,0.34518,0.30734,0.32926,0.33104
8,Curv_CCW,0,0.09276,0.09332,0.0001,8.70781,0.0,0.64,11.49904,0.09305,0.0936,0.0001,8.76129,0.0,0.669,11.4519,0.09211,0.09263,0.0001,8.58029,0.0,0.671,10.9494,0.09294,0.09347,0.0001,8.73669,0.0,0.648,11.05238,0.09256,0.09308,0.0001,8.66448,0.0,0.689,11.40434,0.09235,0.09291,0.0001,8.63194,0.0,0.656,11.40224,0.09265,0.0932,0.0001,8.68603,0.0,0.669,11.4142,0.0925,0.09305,0.0001,8.65769,0.0,0.669,11.32139,256.91964,257.8125,195.3125,0.0,3e-05,0.06814,253.02852,242.1875,117.1875,0.0,3e-05,0.08172,253.96469,246.09375,468.75,0.0,2e-05,0.08086,248.38676,242.1875,78.125,0.0,2e-05,0.08287,249.16181,253.90625,429.6875,0.0,2e-05,0.09867,246.95183,238.28125,31.25,0.0,3e-05,0.08623,251.72568,246.09375,136.71875,0.0,3e-05,0.07522,254.45641,261.71875,210.9375,0.0,3e-05,0.05975,0.3409,0.31799,0.34097,0.34444,0.31504,0.33449,0.35933,0.3428,0.33293,0.34845,0.33711,0.36072,0.37088,0.37662,0.35916,0.31673,0.33182,0.35899,0.36006,0.36509,0.36646,0.32317,0.33311,0.33234,0.31421,0.34742,0.33914,0.31981
8,Curv_CCW,0,0.09496,0.09551,0.0001,9.12186,0.0,0.644,11.39026,0.09528,0.09581,0.0001,9.17916,0.0,0.665,11.34291,0.09464,0.09518,0.0001,9.05934,0.0,0.667,11.25509,0.09517,0.09569,0.0001,9.1564,0.0,0.632,11.31174,0.09488,0.09541,0.0001,9.1033,0.0,0.696,11.41196,0.09457,0.09512,0.0001,9.04721,0.0,0.669,11.73646,0.09484,0.09539,0.00011,9.10002,0.0,0.67,11.32754,0.09451,0.09506,0.0001,9.03636,0.0,0.657,11.41738,248.40939,246.09375,125.0,0.0,2e-05,0.08748,247.18549,246.09375,89.84375,0.0,2e-05,0.09612,246.1173,234.375,480.46875,0.0,3e-05,0.09409,257.48473,261.71875,277.34375,0.0,2e-05,0.07085,255.64364,273.4375,429.6875,0.0,3e-05,0.10988,263.62174,265.625,250.0,0.0,2e-05,0.06069,246.29156,246.09375,308.59375,0.0,3e-05,0.07316,249.14086,242.1875,316.40625,0.0,2e-05,0.07556,0.3402,0.33105,0.34797,0.35503,0.32819,0.3389,0.34374,0.35181,0.33031,0.32952,0.34367,0.33789,0.36237,0.32234,0.36627,0.3505,0.36511,0.31301,0.38145,0.35744,0.34964,0.34328,0.3291,0.35207,0.34866,0.37782,0.36648,0.3637
8,Curv_CCW,0,0.0972,0.09773,0.0001,9.55165,0.0,0.655,11.23975,0.09729,0.09781,0.0001,9.56736,0.0,0.656,11.10809,0.09747,0.09799,0.0001,9.60125,0.0,0.67,11.279,0.09781,0.09832,0.0001,9.66625,0.0,0.661,11.42546,0.0975,0.09803,0.0001,9.61031,0.0,0.664,11.14206,0.09678,0.09733,0.00011,9.47216,0.0,0.669,11.74014,0.09739,0.09793,0.00011,9.59042,0.0,0.648,11.21264,0.09703,0.09756,0.0001,9.51708,0.0,0.667,11.34871,241.96573,230.46875,152.34375,0.0,3e-05,0.07306,245.12815,246.09375,54.6875,0.0,2e-05,0.08355,244.61592,234.375,128.90625,0.0,2e-05,0.07298,255.05045,265.625,343.75,0.0,3e-05,0.06601,240.5881,238.28125,42.96875,0.0,3e-05,0.10531,259.04043,265.625,398.4375,0.0,3e-05,0.06985,242.74526,234.375,175.78125,0.0,3e-05,0.07463,251.33158,257.8125,304.6875,0.0,3e-05,0.0637,0.34234,0.34729,0.32084,0.32581,0.3406,0.33776,0.33969,0.34387,0.33698,0.35731,0.35105,0.36361,0.35221,0.33604,0.35513,0.30907,0.36743,0.34869,0.31748,0.36352,0.35248,0.33476,0.33772,0.3734,0.35813,0.32971,0.34327,0.33706
9,Curv_CCW,1,0.00872,0.01087,0.00012,0.11824,0.502,0.657,12.37138,0.00884,0.01116,0.00012,0.12453,0.503,0.665,12.66246,0.00861,0.01082,0.00012,0.11712,0.491,0.641,12.00144,0.00919,0.01154,0.00013,0.13323,0.494,0.671,12.91733,0.00851,0.0107,0.00011,0.11447,0.497,0.642,12.059,0.00891,0.01118,0.00012,0.12493,0.503,0.671,12.18851,0.00908,0.01117,0.00012,0.12478,0.513,0.662,12.79147,0.00884,0.01115,0.00012,0.12423,0.515,0.667,12.60437,249.51491,253.90625,152.34375,0.0,3e-05,0.09027,254.84676,253.90625,167.96875,0.0,3e-05,0.06828,239.49774,230.46875,105.46875,0.0,3e-05,0.0557,250.53462,246.09375,457.03125,0.0,4e-05,0.06931,250.03388,257.8125,101.5625,0.0,3e-05,0.06686,248.90908,250.0,199.21875,0.0,3e-05,0.06932,250.26555,253.90625,19.53125,0.0,3e-05,0.09479,248.0424,246.09375,347.65625,0.0,3e-05,0.07386,0.33463,0.31521,0.36746,0.30868,0.35729,0.39039,0.31322,0.3143,0.31365,0.31155,0.34191,0.35883,0.33182,0.33733,0.36177,0.32205,0.35704,0.3274,0.3708,0.34762,0.36803,0.38354,0.33628,0.34255,0.33047,0.34933,0.34662,0.33667
9,Curv_CCW,1,0.00876,0.01096,0.00012,0.12002,0.517,0.663,12.82223,0.00868,0.01103,0.00012,0.12166,0.505,0.648,12.27884,0.00855,0.01081,0.00012,0.11675,0.503,0.657,12.22644,0.00912,0.01143,0.00013,0.13073,0.488,0.669,12.73181,0.00871,0.01089,0.00012,0.11864,0.497,0.652,12.35539,0.00876,0.01099,0.00012,0.12071,0.49,0.652,12.16315,0.00914,0.01132,0.00013,0.12819,0.526,0.671,13.13897,0.00898,0.01126,0.00013,0.12688,0.527,0.677,12.93494,267.6268,273.4375,457.03125,0.0,3e-05,0.06335,240.85391,234.375,167.96875,0.0,3e-05,0.08614,246.4889,242.1875,125.0,0.0,3e-05,0.07481,249.99206,238.28125,234.375,0.0,3e-05,0.07823,252.93908,253.90625,449.21875,0.0,3e-05,0.06401,246.92051,234.375,199.21875,0.0,3e-05,0.06828,255.65287,273.4375,15.625,0.0,3e-05,0.10141,252.45869,257.8125,347.65625,0.0,3e-05,0.08435,0.35639,0.34016,0.32611,0.35427,0.33378,0.34877,0.3478,0.35273,0.33922,0.3349,0.35433,0.34708,0.3398,0.37333,0.33294,0.33879,0.3386,0.34224,0.31312,0.34279,0.34148,0.33835,0.35185,0.32232,0.35047,0.33046,0.37517,0.3303
9,Curv_CCW,1,0.00893,0.01118,0.00012,0.12496,0.525,0.679,13.00007,0.00856,0.0108,0.00012,0.11671,0.5,0.636,12.08744,0.00862,0.01085,0.00012,0.11767,0.493,0.657,12.12893,0.00869,0.01093,0.00012,0.11954,0.48,0.67,12.24173,0.00885,0.01111,0.00012,0.12345,0.505,0.672,12.58793,0.00847,0.01065,0.00011,0.11347,0.498,0.668,12.26994,0.00892,0.01111,0.00012,0.12348,0.51,0.668,12.41947,0.009,0.01117,0.00012,0.12476,0.528,0.693,13.20704,252.31038,257.8125,382.8125,0.0,3e-05,0.07992,253.97348,253.90625,167.96875,0.0,3e-05,0.07733,246.77589,238.28125,152.34375,0.0,3e-05,0.06403,252.40781,253.90625,148.4375,0.0,3e-05,0.09017,249.6363,257.8125,324.21875,0.0,3e-05,0.07128,258.10555,261.71875,265.625,0.0,3e-05,0.06891,254.07805,257.8125,398.4375,0.0,3e-05,0.0892,266.48807,281.25,292.96875,0.0,3e-05,0.06691,0.33748,0.33651,0.36532,0.34236,0.31406,0.36724,0.34073,0.32959,0.36271,0.35103,0.34995,0.34225,0.3342,0.3246,0.32073,0.35126,0.31123,0.33611,0.32871,0.30196,0.34845,0.33971,0.34106,0.3524,0.33664,0.33733,0.37323,0.34605
9,Curv_CCW,1,0.00869,0.011,0.00012,0.12091,0.504,0.673,12.50993,0.0087,0.01091,0.00012,0.11902,0.5,0.647,12.4807,0.00887,0.01104,0.00012,0.12182,0.47,0.657,12.0409,0.0086,0.01078,0.00012,0.11614,0.494,0.671,11.94145,0.00875,0.01094,0.00012,0.11958,0.523,0.662,12.49096,0.00857,0.01095,0.00012,0.11998,0.5,0.675,12.49312,0.00869,0.01088,0.00012,0.11843,0.475,0.667,11.84811,0.00899,0.01115,0.00012,0.12434,0.509,0.682,12.719,255.04109,265.625,277.34375,0.0,3e-05,0.06432,255.23295,257.8125,101.5625,0.0,3e-05,0.07889,236.45767,230.46875,152.34375,0.0,3e-05,0.09394,245.17673,226.5625,343.75,0.0,3e-05,0.10728,257.57637,273.4375,66.40625,0.0,3e-05,0.0722,255.06725,257.8125,253.90625,0.0,3e-05,0.08457,245.29907,238.28125,140.625,0.0,3e-05,0.08763,260.43228,273.4375,386.71875,0.0,3e-05,0.07918,0.322,0.33383,0.35235,0.33451,0.33017,0.32607,0.33324,0.34589,0.34388,0.36417,0.34362,0.31892,0.34464,0.35664,0.34472,0.3435,0.32952,0.32115,0.30834,0.32045,0.30599,0.34423,0.34332,0.34114,0.35758,0.34654,0.33474,0.34415
9,Curv_CCW,1,0.00865,0.01105,0.00012,0.12205,0.503,0.662,12.32494,0.0088,0.01113,0.00012,0.12379,0.513,0.671,12.77538,0.0089,0.01117,0.00012,0.12488,0.474,0.673,12.28055,0.00868,0.01088,0.00012,0.11838,0.527,0.681,12.34731,0.00859,0.01069,0.00011,0.1143,0.526,0.659,12.23558,0.00903,0.01132,0.00013,0.12808,0.509,0.663,12.82202,0.00878,0.01101,0.00012,0.12117,0.482,0.674,12.19468,0.00878,0.01092,0.00012,0.11922,0.511,0.674,12.15662,246.20057,246.09375,179.6875,0.0,3e-05,0.08752,253.28754,250.0,109.375,0.0,3e-05,0.05974,238.49238,226.5625,121.09375,0.0,3e-05,0.09274,249.53697,257.8125,82.03125,0.0,3e-05,0.07886,262.14593,273.4375,382.8125,0.0,3e-05,0.0757,251.45301,253.90625,195.3125,0.0,3e-05,0.09367,242.77829,246.09375,35.15625,0.0,3e-05,0.09653,250.40925,253.90625,273.4375,0.0,3e-05,0.0821,0.3295,0.35551,0.35756,0.36258,0.32666,0.36161,0.30666,0.31185,0.34481,0.33697,0.33855,0.34409,0.30467,0.33964,0.32351,0.32577,0.37231,0.36676,0.31756,0.33962,0.2987,0.34001,0.35957,0.34562,0.33346,0.33387,0.34671,0.36046
9,Curv_CCW,1,0.00897,0.01118,0.00012,0.12495,0.499,0.668,12.65032,0.00902,0.01142,0.00013,0.13042,0.492,0.652,12.67424,0.00892,0.01127,0.00013,0.12697,0.487,0.664,12.56267,0.00843,0.01057,0.00011,0.11169,0.535,0.691,12.34738,0.0085,0.0107,0.00011,0.1145,0.494,0.663,11.98621,0.00902,0.01125,0.00013,0.12648,0.519,0.662,12.93303,0.00886,0.01121,0.00013,0.12567,0.501,0.663,12.66335,0.00839,0.0106,0.00011,0.1124,0.501,0.681,11.80475,254.67846,269.53125,183.59375,0.0,3e-05,0.09876,263.30823,261.71875,296.875,0.0,3e-05,0.057,251.18881,246.09375,382.8125,0.0,3e-05,0.09474,256.52301,269.53125,414.0625,0.0,3e-05,0.0747,247.18191,242.1875,183.59375,0.0,3e-05,0.07511,250.31994,242.1875,375.0,0.0,3e-05,0.06803,255.01513,261.71875,441.40625,0.0,3e-05,0.07805,254.31174,253.90625,453.125,0.0,3e-05,0.09652,0.35241,0.36284,0.32438,0.34655,0.34135,0.35728,0.32048,0.33093,0.3524,0.35464,0.31939,0.36717,0.34826,0.3406,0.3278,0.37163,0.32669,0.34548,0.33938,0.33854,0.33685,0.37344,0.33558,0.34547,0.32904,0.34992,0.33388,0.36596
